Date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2024-06-11,524.1927490234375,43.13887405395508,82.79727172851562,42.442325592041016,39.61191177368164,118.62398529052734,108.70256042480469,73.56059265136719,35.52692413330078,33.2156867980957,141.51132202148438,87.40583038330078
2024-06-12,528.4979248046875,43.220664978027344,82.6214599609375,41.987361907958984,39.573123931884766,119.75179290771484,111.10699462890625,72.7544174194336,35.779083251953125,32.998680114746094,141.2115936279297,88.31549072265625
2024-06-13,529.5620727539062,43.20623016357422,81.90846252441406,41.60276412963867,39.544029235839844,118.98371124267578,111.98580932617188,72.8492660522461,35.95653533935547,33.07415771484375,141.09556579589844,88.38432312011719
2024-06-14,529.88427734375,42.80693435668945,82.17216491699219,41.29320526123047,39.417972564697266,117.78784942626953,112.40547943115234,72.98204040527344,35.984554290771484,32.99395751953125,141.04725646972656,87.68611907958984
2024-06-17,534.1016235351562,43.124446868896484,82.5628662109375,41.40108108520508,39.767059326171875,119.09065246582031,114.10881805419922,73.67440795898438,35.797767639160156,32.63071823120117,140.90219116210938,89.22515869140625
2024-06-18,535.45849609375,43.07633972167969,82.07450103759766,41.574623107910156,40.0191764831543,119.73236083984375,114.25199127197266,73.76924896240234,35.93785858154297,32.644866943359375,141.08590698242188,88.92521667480469
2024-06-20,534.0040283203125,43.11963653564453,82.42611694335938,42.339134216308594,40.23250961303711,119.81012725830078,112.96833038330078,73.60801696777344,35.844459533691406,32.92791748046875,141.54998779296875,89.0383071899414
2024-06-21,533.2880249023438,43.124446868896484,82.96333312988281,42.09524154663086,40.077362060546875,119.55734252929688,112.77082824707031,73.6649169921875,35.93785858154297,32.73450469970703,141.9464111328125,89.79061126708984
2024-06-24,531.554443359375,43.40238571166992,83.24144744873047,43.15666580200195,40.48916244506836,120.06562042236328,110.00608825683594,74.45042419433594,36.18031311035156,33.16487503051758,142.77439880371094,89.40724182128906
2024-06-25,533.6014404296875,42.85133361816406,84.1717758178711,43.25595474243164,40.18737030029297,119.04125213623047,112.02399444580078,73.97261810302734,35.670867919921875,32.851009368896484,142.32791137695312,89.04753112792969
2024-06-26,534.2674560546875,42.82233428955078,84.18158721923828,42.83043670654297,39.93425750732422,118.71931457519531,111.8954086303711,73.8197250366211,35.62369155883789,32.71310043334961,141.82313537597656,90.33856964111328
2024-06-27,535.1096801757812,42.70149230957031,84.66144561767578,42.929725646972656,39.88557434082031,118.84613037109375,111.94981384277344,73.50438690185547,35.944454193115234,32.77016830444336,141.59017944335938,90.89046478271484
2024-06-28,533.0039672851562,42.68699264526367,83.88780212402344,43.0952033996582,40.02187728881836,118.89491271972656,111.89045715332031,73.17948150634766,36.23692321777344,32.40399169921875,141.47369384765625,89.88029479980469
2024-07-01,534.1009521484375,42.02959060668945,83.53524780273438,43.11884307861328,40.1094856262207,117.61688995361328,112.7362060546875,72.6634521484375,35.88785171508789,32.180484771728516,140.6777801513672,90.1858139038086
2024-07-02,537.6953125,42.10693359375,84.27951049804688,43.08574676513672,40.57678985595703,118.26078033447266,113.3000259399414,73.169921875,36.038795471191406,32.346927642822266,140.16331481933594,91.94005584716797
2024-07-03,540.0947875976562,42.42113494873047,84.30889892578125,43.274864196777344,40.45022201538086,118.6900405883789,114.82830810546875,73.04569244384766,36.00106430053711,32.54190444946289,139.09559631347656,92.52644348144531
2024-07-05,543.209228515625,42.48880386352539,85.94435119628906,42.5987663269043,40.44049072265625,118.26078033447266,115.1794662475586,73.9439468383789,36.13314437866211,32.598968505859375,140.1730499267578,93.2803726196289
2024-07-08,543.836181640625,42.61448287963867,85.17069244384766,42.33872985839844,40.333404541015625,118.4071273803711,115.96586608886719,73.82928466796875,36.21805191040039,32.632259368896484,140.01771545410156,93.32472229003906
2024-07-09,544.364990234375,42.179447174072266,85.43510437011719,41.96522521972656,40.64493179321289,117.89006805419922,115.87189483642578,73.6381607055664,36.22748565673828,32.72737121582031,140.6971893310547,93.63516998291016
2024-07-10,549.7516479492188,42.7449951171875,85.9737319946289,42.2489013671875,40.800697326660156,118.94369506835938,117.55348205566406,73.96305847167969,36.482208251953125,33.03647232055664,142.02699279785156,94.3398208618164
2024-07-11,545.01123046875,43.32987976074219,84.7985610961914,42.688594818115234,41.12196731567383,120.45586395263672,114.61068725585938,73.68594360351562,37.45393753051758,33.64042282104492,143.02679443359375,93.14241027832031
2024-07-12,548.4490356445312,43.74558639526367,84.52433776855469,42.797340393066406,41.25825119018555,121.14852905273438,115.63449096679688,74.0108413696289,37.72752380371094,33.88771057128906,143.91978454589844,94.35953521728516
2024-07-15,549.9573364257812,43.6344108581543,84.82792663574219,43.445064544677734,41.861846923828125,122.01679229736328,115.84222412109375,73.58082580566406,37.88791275024414,33.065006256103516,143.4150390625,94.25112915039062
2024-07-16,553.2185668945312,44.480316162109375,85.05316925048828,43.638916015625,42.338871002197266,125.06063842773438,115.45643615722656,74.2879638671875,38.24641418457031,33.32180404663086,145.463134765625,95.94129943847656
2024-07-17,545.4619140625,44.38848114013672,83.77027893066406,44.073883056640625,42.66014099121094,123.46066284179688,110.965576171875,75.24356079101562,38.5860481262207,33.34082794189453,146.12318420410156,94.3398208618164
2024-07-18,541.2700805664062,43.948604583740234,83.72130584716797,44.15426254272461,42.1441650390625,122.49482727050781,110.9754867553711,74.87088012695312,38.265281677246094,33.31230163574219,142.80352783203125,93.3789291381836
2024-07-19,537.6755981445312,43.55706787109375,83.34917449951172,43.67201232910156,41.715816497802734,121.8216781616211,109.23947143554688,74.6224136352539,38.218109130859375,33.350341796875,143.531494140625,92.5461654663086
2024-07-22,543.2191162109375,43.702083587646484,83.70172119140625,43.39779281616211,41.949462890625,123.06067657470703,111.82616424560547,74.67020416259766,38.595481872558594,33.63091278076172,144.35658264160156,93.56617736816406
2024-07-23,542.3670654296875,43.876094818115234,83.5842056274414,42.707515716552734,42.02734375,122.82653045654297,111.38103485107422,74.40263366699219,38.52943801879883,33.421669006347656,144.2692108154297,93.14733123779297
2024-07-24,530.07568359375,43.31538009643555,81.40033721923828,42.71223449707031,41.45296096801758,120.18269348144531,106.77149200439453,74.33574676513672,38.001121520996094,33.79735565185547,145.47283935546875,89.33826446533203
2024-07-25,527.3138427734375,43.43621826171875,80.46021270751953,43.44979476928711,41.608726501464844,121.14852905273438,105.62899780273438,74.24974060058594,37.79357147216797,33.51678466796875,144.7448272705078,88.98838806152344
2024-07-26,533.2193603515625,44.146785736083984,81.96834564208984,43.586910247802734,42.26099395751953,123.2167739868164,106.96932983398438,75.00466918945312,38.4256591796875,33.844913482666016,145.5601806640625,89.98377990722656
2024-07-29,533.5328979492188,44.224124908447266,82.69303131103516,43.213401794433594,42.202579498291016,123.00213623046875,106.49452209472656,75.03333282470703,38.67095184326172,33.99708938598633,145.64755249023438,91.4867172241211
2024-07-30,530.8297119140625,44.07912063598633,83.02599334716797,43.88477325439453,42.6893424987793,123.36309814453125,103.81880950927734,74.52686309814453,38.953983306884766,34.17304229736328,145.7737579345703,90.97916412353516
2024-07-31,539.4581298828125,44.538326263427734,84.0151138305664,44.069156646728516,42.58225631713867,124.73868560791016,108.21568298339844,74.39308166503906,38.85963821411133,34.615299224853516,145.23988342285156,92.38848114013672
2024-08-01,531.8189086914062,44.359466552734375,84.35785675048828,42.90135955810547,41.97866439819336,122.42652893066406,104.17984771728516,75.08111572265625,39.46343231201172,35.238277435302734,146.72499084472656,90.12175750732422
2024-08-02,521.9173583984375,43.523231506347656,82.98681640625,41.79501724243164,40.94672393798828,119.73392486572266,101.25188446044922,75.74047088623047,39.491729736328125,35.29534149169922,146.4337921142578,86.80545806884766
2024-08-05,506.7171630859375,42.55164337158203,80.60710906982422,40.87306594848633,39.75901794433594,117.6559066772461,97.87881469726562,74.24974060058594,38.35018539428711,34.36326599121094,142.5220184326172,84.35147857666016
2024-08-06,511.3888854980469,42.769161224365234,81.55703735351562,41.123653411865234,40.401546478271484,119.07051086425781,99.20924377441406,74.76576232910156,39.19927215576172,34.65335464477539,143.18206787109375,85.28280639648438
2024-08-07,507.9707946777344,42.18911361694336,81.12613677978516,41.28913116455078,40.45022201538086,118.49491882324219,97.60183715820312,74.84222412109375,38.91624450683594,34.848323822021484,141.72608947753906,83.79464721679688
2024-08-08,519.7137451171875,42.841670989990234,82.74200439453125,42.177982330322266,41.10249710083008,121.22657012939453,101.24694061279297,75.52068328857422,39.24644470214844,34.8863639831543,144.86131286621094,85.622802734375
2024-08-09,522.00537109375,42.807830810546875,83.44710540771484,42.272544860839844,41.27772903442383,121.24609375,101.70197296142578,75.6353530883789,39.44456100463867,35.0052604675293,145.57958984375,85.90860748291016
2024-08-12,522.2797241210938,42.61931610107422,82.86931610107422,42.480567932128906,41.06354522705078,120.63146209716797,102.53287506103516,75.25311279296875,39.208709716796875,35.06707763671875,145.02633666992188,85.568603515625
2024-08-13,530.8689575195312,43.0446891784668,83.9465560913086,42.069244384765625,41.4042854309082,121.89971923828125,105.68338775634766,75.5971450805664,39.482295989990234,35.27156448364258,146.78323364257812,87.71212768554688
2024-08-14,532.5436401367188,43.0446891784668,83.46669006347656,42.31509017944336,41.910518646240234,122.39727020263672,106.2620620727539,75.94115447998047,39.623809814453125,35.24778747558594,147.30738830566406,87.24401092529297
2024-08-15,541.6715698242188,43.72624588012695,84.22076416015625,42.820980072021484,42.2999382019043,124.04601287841797,109.318603515625,76.7247314453125,39.51060104370117,35.2430305480957,148.22952270507812,90.02812957763672
2024-08-16,542.8861083984375,43.7794189453125,84.47537994384766,42.77370071411133,42.61146545410156,123.87041473388672,109.50160217285156,76.93496704101562,39.491729736328125,35.39996337890625,148.38482666015625,90.24002075195312
2024-08-19,548.0767211914062,43.987274169921875,85.43510437011719,43.062110900878906,42.845115661621094,124.6216049194336,111.30684661865234,77.19297790527344,39.72758865356445,35.63297653198242,149.28753662109375,91.34873962402344
2024-08-20,547.185546875,43.827754974365234,85.37635040283203,41.92740249633789,42.70881652832031,124.28016662597656,110.91613006591797,77.5752182006836,39.76533126831055,35.5568962097168,149.88934326171875,91.26497650146484
2024-08-21,549.0659790039062,44.33047103881836,85.73870086669922,41.998321533203125,42.64067077636719,125.03136444091797,111.56898498535156,78.10079193115234,39.89740753173828,35.808937072753906,150.14170837402344,92.41803741455078
2024-08-22,544.7567138671875,44.23863220214844,85.09235382080078,42.10706329345703,42.88404846191406,124.8752670288086,109.00206756591797,77.98612976074219,40.142696380615234,35.76613235473633,150.23876953125,90.82147979736328
2024-08-23,550.544921875,44.823516845703125,85.68972778320312,42.73588180541992,43.25399398803711,126.12401580810547,110.76776123046875,78.20590209960938,40.91630172729492,35.86600112915039,150.88909912109375,92.57572174072266
2024-08-26,549.2325439453125,45.02170181274414,85.88558959960938,43.11884307861328,43.390289306640625,125.98744201660156,109.37796020507812,78.76014709472656,40.88800048828125,36.099021911621094,150.81146240234375,91.8563003540039
2024-08-27,549.9866333007812,45.02653503417969,85.68972778320312,42.71696472167969,43.614200592041016,126.06547546386719,110.04070281982422,78.95127868652344,40.99177551269531,35.81368637084961,151.04443359375,91.61483001708984
2024-08-28,546.7937622070312,44.833187103271484,85.12171936035156,42.442745208740234,43.721282958984375,126.00695037841797,108.52233123779297,78.61680603027344,40.850257873535156,35.81368637084961,151.21913146972656,90.72785186767578
2024-08-29,546.8428344726562,45.07970428466797,84.94544982910156,42.99591827392578,44.11069869995117,126.89473724365234,107.54304504394531,78.22501373291016,40.689884185791016,36.008670806884766,151.5394744873047,90.83626556396484
2024-08-30,552.06298828125,45.57274627685547,85.51345825195312,43.15666580200195,44.52932357788086,128.25082397460938,108.97239685058594,78.8461685180664,41.086116790771484,36.27973175048828,152.5877685546875,92.20614624023438
2024-09-03,540.7021484375,44.538326263427734,83.9465560913086,42.08342742919922,44.198326110839844,125.41184997558594,103.9671859741211,79.40039825439453,41.18046569824219,36.22742462158203,152.2965545654297,90.93973541259766
2024-09-04,539.5952758789062,44.35464096069336,83.54502868652344,41.50188064575195,44.24700164794922,125.5386734008789,103.7000961303711,79.7730941772461,41.274803161621094,36.53652572631836,152.0345001220703,91.17627716064453
2024-09-05,538.282958984375,44.00661087036133,83.78985595703125,41.18038558959961,43.76023483276367,124.07528686523438,103.54183197021484,79.4673080444336,41.161598205566406,36.446170806884766,149.9475860595703,92.2110824584961
2024-09-06,529.2234497070312,43.450721740722656,82.0368881225586,40.665042877197266,43.11770248413086,122.81678009033203,100.8562240600586,79.30484008789062,41.161598205566406,36.099021911621094,149.43312072753906,89.88029479980469
2024-09-09,535.1488647460938,43.87125778198242,82.38944244384766,40.95817184448242,43.76023483276367,124.69966888427734,102.50813293457031,79.91642761230469,41.65217590332031,36.46519088745117,150.4814453125,91.19105529785156
2024-09-10,537.479736328125,43.89059829711914,82.36985778808594,40.25371170043945,43.31240463256836,124.91429138183594,104.0413589477539,79.89732360839844,42.38804626464844,36.636390686035156,151.17062377929688,92.23571014404297
2024-09-11,542.9937744140625,43.9969367980957,82.71260833740234,39.88020324707031,43.10796356201172,125.13867950439453,107.59249877929688,79.1519546508789,42.27482986450195,36.75052261352539,150.72410583496094,93.15718078613281
2024-09-12,547.5675659179688,44.402976989746094,84.25993347167969,40.239524841308594,43.205322265625,126.10449981689453,108.48275756835938,79.63929748535156,42.35030746459961,36.83136749267578,151.26766967773438,94.20677185058594
2024-09-13,550.4273681640625,44.80418014526367,85.07276916503906,40.466461181640625,43.331871032714844,127.38253784179688,109.02680969238281,80.20310974121094,42.652198791503906,37.3497200012207,151.5782928466797,94.84735870361328
2024-09-16,551.240234375,45.21988296508789,85.96393585205078,40.929805755615234,43.896522521972656,128.03619384765625,108.61135864257812,80.5184555053711,42.79371643066406,37.635047912597656,152.62660217285156,94.68474578857422
2024-09-17,551.4655151367188,45.30689239501953,85.96393585205078,41.482967376708984,44.13017654418945,128.73861694335938,108.39867401123047,79.75398254394531,42.45408248901367,37.60651397705078,151.0541534423828,95.16766357421875
2024-09-18,549.8300170898438,45.11354064941406,85.8953857421875,41.56334686279297,43.99387741088867,128.6312713623047,107.40950012207031,79.44818115234375,42.33143615722656,37.3211784362793,150.80177307128906,94.98042297363281
2024-09-19,559.2125244140625,45.795101165771484,87.0607681274414,42.05978012084961,44.48064041137695,130.84585571289062,110.59957885742188,78.97994232177734,42.227664947509766,37.1024284362793,151.34530639648438,97.14366149902344
2024-09-20,558.2457885742188,45.47124099731445,87.0607681274414,41.96522521972656,44.45143508911133,129.9288330078125,110.06048583984375,79.3621826171875,42.152191162109375,38.08206558227539,150.72410583496094,96.92192077636719
2024-09-23,559.6408081054688,45.868404388427734,87.25623321533203,42.483402252197266,44.397701263427734,130.80088806152344,110.04017639160156,79.82233428955078,42.618656158447266,38.45981979370117,150.42889404296875,98.09957122802734
2024-09-24,561.2420654296875,46.494747161865234,87.6688003540039,42.3785285949707,44.02641677856445,131.74049377441406,110.79328918457031,79.63021087646484,42.618656158447266,38.186920166015625,150.12689208984375,98.95875549316406
2024-09-25,560.0042114257812,46.18400955200195,87.39376831054688,41.549068450927734,43.762611389160156,131.1238555908203,111.11040496826172,79.428466796875,42.43815231323242,38.388004302978516,148.66546630859375,98.60324096679688
2024-09-26,562.2244873046875,47.140506744384766,87.88490295410156,40.733909606933594,43.987335205078125,131.77964782714844,112.58197021484375,79.6109848022461,42.02013397216797,38.12467575073242,149.16232299804688,99.02294158935547
2024-09-27,561.4090576171875,47.05796432495117,88.41534423828125,41.56336975097656,44.114349365234375,131.9656219482422,111.53156280517578,79.75508880615234,42.07714080810547,38.502906799316406,149.08441162109375,99.17108917236328
2024-09-30,563.6588745117188,46.7957763671875,88.79842376708984,41.854156494140625,44.280452728271484,132.56265258789062,111.85856628417969,79.73587799072266,42.43815231323242,38.675270080566406,150.0586700439453,98.93900299072266
2024-10-01,558.6092529296875,46.67924880981445,88.86717987060547,42.807552337646484,44.04595947265625,132.6311492919922,109.13345336914062,79.4668960571289,42.181640625,38.98646926879883,149.26950073242188,98.5390396118164
2024-10-02,558.8450927734375,46.49959945678711,88.59215545654297,43.24611282348633,44.094810485839844,132.38644409179688,109.94108581542969,78.79441833496094,42.02963638305664,39.005615234375,148.9674835205078,97.70454406738281
2024-10-03,557.8234252929688,45.98493957519531,88.28762817382812,44.00883483886719,43.860313415527344,131.71112060546875,110.39691925048828,78.00666809082031,41.62112045288086,38.99125671386719,147.6229705810547,96.57380676269531
2024-10-04,562.8925170898438,46.20827865600586,89.2699203491211,44.41879653930664,44.602882385253906,132.6311492919922,111.62570190429688,78.26606750488281,41.345611572265625,38.92901611328125,147.73988342285156,97.85269165039062
2024-10-07,557.8037719726562,46.072330474853516,88.071533203125,44.576107025146484,44.055728912353516,132.3081512451172,110.85771179199219,77.48790740966797,41.041595458984375,38.03370666503906,147.0871124267578,96.33184051513672
2024-10-08,563.0791625976562,45.85869216918945,88.84754180908203,43.4129638671875,44.30976104736328,132.601806640625,112.92880249023438,77.8721694946289,41.16510772705078,38.052860260009766,147.88601684570312,97.27003479003906
2024-10-09,566.9793090820312,46.15001678466797,88.87701416015625,43.67514419555664,44.720130920410156,133.7860870361328,114.1922607421875,78.34290313720703,41.184104919433594,37.727298736572266,149.39614868164062,97.96625518798828
2024-10-10,565.987060546875,46.2568359375,88.2188720703125,43.97068786621094,44.583343505859375,133.10098266601562,114.16253662109375,77.9970703125,40.84209442138672,37.61238479614258,148.84083557128906,97.48234558105469
2024-10-11,569.3763427734375,46.557865142822266,88.82789611816406,44.24241256713867,45.44315719604492,135.47933959960938,114.36072540283203,78.42936706542969,41.26010513305664,37.942745208740234,149.93202209472656,97.06756591796875
2024-10-14,574.0328979492188,46.82490921020508,89.2404556274414,44.22334671020508,45.726505279541016,136.29171752929688,115.85211944580078,78.74638366699219,41.54511642456055,38.42151641845703,150.76016235351562,97.49223327636719
